"","location","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred"
"14458","Kosovo","KOS",2021-08-14,559007,356360,202647,31.37,20,11.37
"14459","Kosovo","KOS",2021-08-17,601701,388422,213279,33.76,21.8,11.97
"14460","Kosovo","KOS",2021-08-18,622068,406739,215329,34.91,22.82,12.08
"14461","Kosovo","KOS",2021-08-19,644212,423186,221026,36.15,23.75,12.4
"14462","Kosovo","KOS",2021-08-20,666476,438895,227581,37.4,24.63,12.77
"14463","Kosovo","KOS",2021-08-21,687553,447676,234731,38.58,25.12,13.17
"14464","Kosovo","KOS",2021-08-22,707793,471388,236405,39.72,26.45,13.27
"14465","Kosovo","KOS",2021-08-24,729554,485319,244235,40.94,27.23,13.7
"14466","Kosovo","KOS",2021-08-25,747898,497272,250626,41.97,27.9,14.06
"14467","Kosovo","KOS",2021-08-26,764775,508540,256235,42.91,28.54,14.38
"14468","Kosovo","KOS",2021-08-27,780637,518819,261818,43.8,29.11,14.69
"14469","Kosovo","KOS",2021-08-28,794812,528625,267979,44.6,29.66,15.04
"14470","Kosovo","KOS",2021-08-29,808078,538766,269312,45.34,30.23,15.11
"14471","Kosovo","KOS",2021-08-30,808078,538766,269312,45.34,30.23,15.11
"14472","Kosovo","KOS",2021-08-31,825745,548855,276890,46.34,30.8,15.54
"14473","Kosovo","KOS",2021-09-01,841591,557322,284296,47.22,31.27,15.95
"14474","Kosovo","KOS",2021-09-02,862224,570579,291648,48.38,32.02,16.37
"14475","Kosovo","KOS",2021-09-03,882718,584273,298445,49.53,32.79,16.75
"14476","Kosovo","KOS",2021-09-04,901013,596777,306287,50.56,33.49,17.19
"14477","Kosovo","KOS",2021-09-05,922623,615156,307467,51.77,34.52,17.25
"14478","Kosovo","KOS",2021-09-07,938504,620405,318099,52.66,34.81,17.85
"14479","Kosovo","KOS",2021-09-08,955811,626565,329246,53.63,35.16,18.48
"14480","Kosovo","KOS",2021-09-09,975279,637132,338147,54.73,35.75,18.97
"14481","Kosovo","KOS",2021-09-10,995930,648586,347344,55.88,36.39,19.49
"14482","Kosovo","KOS",2021-09-11,1015733,660100,355633,57,37.04,19.96
"14483","Kosovo","KOS",2021-09-12,1033952,676755,357197,58.02,37.97,20.04
"14484","Kosovo","KOS",2021-09-13,1046799,688491,358308,58.74,38.63,20.11
"14485","Kosovo","KOS",2021-09-14,1066947,697914,369033,59.87,39.16,20.71
"14486","Kosovo","KOS",2021-09-15,1089615,704318,385297,61.14,39.52,21.62
"14487","Kosovo","KOS",2021-09-16,1110286,710945,399341,62.3,39.89,22.41
"14488","Kosovo","KOS",2021-09-17,1129250,716727,412523,63.37,40.22,23.15
"14489","Kosovo","KOS",2021-09-18,1147803,722252,425551,64.41,40.53,23.88
"14490","Kosovo","KOS",2021-09-19,1167006,727283,439723,65.48,40.81,24.67
"14491","Kosovo","KOS",2021-09-20,1176154,734532,441622,66,41.22,24.78
"14492","Kosovo","KOS",2021-09-21,1193786,740026,453760,66.99,41.53,25.46
"14493","Kosovo","KOS",2021-09-22,1210128,745573,464555,67.9,41.84,26.07
"14494","Kosovo","KOS",2021-09-23,1226063,751280,474783,68.8,42.16,26.64
"14495","Kosovo","KOS",2021-09-24,1241949,757649,484300,69.69,42.51,27.18
"14496","Kosovo","KOS",2021-09-25,1257671,763877,493794,70.57,42.86,27.71
"14497","Kosovo","KOS",2021-09-26,1274156,770658,503498,71.5,43.24,28.25
"14498","Kosovo","KOS",2021-09-27,1283840,778650,505188,72.04,43.69,28.35
"14499","Kosovo","KOS",2021-09-28,1299482,785938,513544,72.92,44.1,28.82
"14500","Kosovo","KOS",2021-09-29,1312912,792730,520182,73.67,44.48,29.19
"14501","Kosovo","KOS",2021-09-30,1328825,797866,530959,74.56,44.77,29.79
"14502","Kosovo","KOS",2021-10-01,1343656,802225,541431,75.4,45.02,30.38
"14503","Kosovo","KOS",2021-10-02,1357810,806209,551601,76.19,45.24,30.95
"14504","Kosovo","KOS",2021-10-03,1375295,809496,565799,77.17,45.42,31.75
"14505","Kosovo","KOS",2021-10-04,1379793,812513,567280,77.42,45.59,31.83
"14506","Kosovo","KOS",2021-10-05,1388583,815271,573312,77.92,45.75,32.17
"14507","Kosovo","KOS",2021-10-06,1397224,817602,579622,78.4,45.88,32.52
"14508","Kosovo","KOS",2021-10-07,1407966,819485,588481,79.01,45.98,33.02
"14509","Kosovo","KOS",2021-10-08,1419979,821428,598551,79.68,46.09,33.59
"14510","Kosovo","KOS",2021-10-09,1432135,823196,608939,80.36,46.19,34.17
"14511","Kosovo","KOS",2021-10-10,1447040,823857,623183,81.2,46.23,34.97
"14512","Kosovo","KOS",2021-10-11,1456845,824278,632567,81.75,46.25,35.5
"14513","Kosovo","KOS",2021-10-12,1468152,826380,641772,82.38,46.37,36.01
"14514","Kosovo","KOS",2021-10-13,1476104,827886,648218,82.83,46.46,36.37
"14515","Kosovo","KOS",2021-10-14,1483260,828935,654325,83.23,46.51,36.72
"14516","Kosovo","KOS",2021-10-15,1489678,830085,659593,83.59,46.58,37.01
"14517","Kosovo","KOS",2021-10-16,1497408,831143,666265,84.02,46.64,37.39
"14518","Kosovo","KOS",2021-10-19,1507657,832075,675582,84.6,46.69,37.91
"14519","Kosovo","KOS",2021-10-20,1514370,832920,681450,84.98,46.74,38.24
"14520","Kosovo","KOS",2021-10-21,1519933,833695,686238,85.29,46.78,38.51
"14521","Kosovo","KOS",2021-10-22,1525230,834226,691004,85.59,46.81,38.77
"14522","Kosovo","KOS",2021-10-23,1532585,834857,697728,86,46.85,39.15
"14523","Kosovo","KOS",2021-10-26,1542975,835679,707296,86.58,46.89,39.69
"14524","Kosovo","KOS",2021-10-27,1549215,836422,712793,86.93,46.93,40
"14525","Kosovo","KOS",2021-10-28,1553816,836961,716855,87.19,46.96,40.22
"14526","Kosovo","KOS",2021-10-29,1558528,838150,720378,87.45,47.03,40.42
"14527","Kosovo","KOS",2021-11-03,1572626,839518,733108,88.24,47.11,41.14
"14528","Kosovo","KOS",2021-11-04,1575375,840018,735357,88.4,47.14,41.26
"14529","Kosovo","KOS",2021-11-05,1578022,840547,737475,88.55,47.17,41.38
"14530","Kosovo","KOS",2021-11-06,1581266,841269,739997,88.73,47.21,41.52
"14531","Kosovo","KOS",2021-11-09,1585044,842214,742830,88.94,47.26,41.68
"14532","Kosovo","KOS",2021-11-10,1587467,842796,744671,89.08,47.29,41.79
"14533","Kosovo","KOS",2021-11-11,1589739,843507,746232,89.21,47.33,41.87
"14534","Kosovo","KOS",2021-11-12,1591886,844163,747723,89.33,47.37,41.96
"14535","Kosovo","KOS",2021-11-13,1594449,845017,749432,89.47,47.42,42.05
"14536","Kosovo","KOS",2021-11-16,1597345,846214,751131,89.63,47.48,42.15
"14537","Kosovo","KOS",2021-11-17,1599372,847007,752365,89.75,47.53,42.22
"14538","Kosovo","KOS",2021-11-18,1601129,847689,753440,89.84,47.57,42.28
"14539","Kosovo","KOS",2021-11-19,1602881,848452,754429,89.94,47.61,42.33
"14540","Kosovo","KOS",2021-11-20,1604907,849253,755654,90.06,47.65,42.4
"14541","Kosovo","KOS",2021-11-23,1607518,850415,757103,90.2,47.72,42.48
"14542","Kosovo","KOS",2021-11-24,1609325,851075,758250,90.3,47.76,42.55
"14543","Kosovo","KOS",2021-11-25,1610960,851826,759134,90.4,47.8,42.6
"14544","Kosovo","KOS",2021-11-26,1612311,852410,759901,90.47,47.83,42.64
"14545","Kosovo","KOS",2021-11-27,1614212,853209,761003,90.58,47.88,42.7
"14546","Kosovo","KOS",2021-11-30,1615360,853765,761595,90.64,47.91,42.74
"14547","Kosovo","KOS",2021-12-01,1617512,854837,762675,90.76,47.97,42.8
"14548","Kosovo","KOS",2021-12-02,1619802,856150,763652,90.89,48.04,42.85
"14549","Kosovo","KOS",2021-12-03,1621804,857361,764443,91,48.11,42.9
"14550","Kosovo","KOS",2021-12-04,1624584,858915,765669,91.16,48.2,42.96
"14551","Kosovo","KOS",2021-12-06,1626061,859855,766206,91.24,48.25,42.99
"14552","Kosovo","KOS",2021-12-07,1630082,862340,767742,91.47,48.39,43.08
"14553","Kosovo","KOS",2021-12-08,1633364,864550,768814,91.65,48.51,43.14
"14554","Kosovo","KOS",2021-12-09,1638378,868411,769967,91.93,48.73,43.21
"14555","Kosovo","KOS",2021-12-10,1640380,869439,770941,92.05,48.79,43.26
"14556","Kosovo","KOS",2021-12-11,1643382,871277,772105,92.22,48.89,43.33
"14557","Kosovo","KOS",2021-12-12,1644358,871970,772388,92.27,48.93,43.34
"14558","Kosovo","KOS",2021-12-13,1644733,872196,772537,92.29,48.94,43.35
"14559","Kosovo","KOS",2021-12-14,1647674,874041,773633,92.46,49.05,43.41
"14560","Kosovo","KOS",2021-12-15,1650162,875615,774547,92.6,49.13,43.46
"14561","Kosovo","KOS",2021-12-17,1651845,875947,775898,92.69,49.15,43.54
"14562","Kosovo","KOS",2021-12-18,1653823,877188,776635,92.8,49.22,43.58
"14563","Kuwait","KWT",2021-02-15,175000,137000,38000,4.04,3.17,0.88
"14564","Kuwait","KWT",2021-03-08,360000,322000,38000,8.32,7.44,0.88
"14565","Kuwait","KWT",2021-03-22,538000,5e+05,38000,12.43,11.55,0.88
"14566","Kuwait","KWT",2021-04-18,860000,822000,38000,19.87,18.99,0.88
"14567","Kuwait","KWT",2021-07-03,2375455,1452148,923307,54.88,33.55,21.33
"14568","Kuwait","KWT",2021-11-30,6578646,3304574,3165385,151.98,76.34,73.13
"14569","Kuwait","KWT",2021-12-09,6636245,3314143,3179881,153.31,76.56,73.46
"14570","Kuwait","KWT",2021-12-13,6677397,3317686,3187039,154.26,76.65,73.63
"14571","Kuwait","KWT",2021-12-15,6719055,3320794,3193897,155.23,76.72,73.79
"14572","Kyrgyzstan","KGZ",2021-04-28,27858,27000,858,0.42,0.41,0.01
"14573","Kyrgyzstan","KGZ",2021-05-11,43127,37117,6010,0.65,0.56,0.09
"14574","Kyrgyzstan","KGZ",2021-06-09,135578,88178,47400,2.05,1.33,0.72
"14575","Kyrgyzstan","KGZ",2021-06-23,173700,99900,73800,2.62,1.51,1.11
"14576","Kyrgyzstan","KGZ",2021-07-27,505634,392788,112517,7.63,5.93,1.7
"14577","Kyrgyzstan","KGZ",2021-07-28,518118,403640,114178,7.82,6.09,1.72
"14578","Kyrgyzstan","KGZ",2021-07-29,539247,423415,115566,8.14,6.39,1.74
"14579","Kyrgyzstan","KGZ",2021-07-30,562528,445911,116380,8.49,6.73,1.76
"14580","Kyrgyzstan","KGZ",2021-07-31,570564,453881,116456,8.61,6.85,1.76
"14581","Kyrgyzstan","KGZ",2021-08-01,579490,461947,117311,8.74,6.97,1.77
"14582","Kyrgyzstan","KGZ",2021-08-02,600458,479994,120236,9.06,7.24,1.81
"14583","Kyrgyzstan","KGZ",2021-08-03,634930,502789,131906,9.58,7.59,1.99
"14584","Kyrgyzstan","KGZ",2021-08-04,645650,507740,137643,9.74,7.66,2.08
"14585","Kyrgyzstan","KGZ",2021-08-05,671769,521785,149564,10.13,7.87,2.26
"14586","Kyrgyzstan","KGZ",2021-08-06,696306,532904,162962,10.5,8.04,2.46
"14587","Kyrgyzstan","KGZ",2021-08-07,709938,538640,170813,10.71,8.13,2.58
"14588","Kyrgyzstan","KGZ",2021-08-08,721892,542209,179070,10.89,8.18,2.7
"14589","Kyrgyzstan","KGZ",2021-08-09,748710,552283,195593,11.3,8.33,2.95
"14590","Kyrgyzstan","KGZ",2021-08-10,776958,561878,214559,11.72,8.48,3.24
"14591","Kyrgyzstan","KGZ",2021-08-11,805952,571497,233841,12.16,8.62,3.53
"14592","Kyrgyzstan","KGZ",2021-08-12,819659,575817,243177,12.37,8.69,3.67
"14593","Kyrgyzstan","KGZ",2021-08-13,841077,583200,257126,12.69,8.8,3.88
"14594","Kyrgyzstan","KGZ",2021-08-14,848085,585938,261380,12.79,8.84,3.94
"14595","Kyrgyzstan","KGZ",2021-08-15,865447,592126,272424,13.06,8.93,4.11
"14596","Kyrgyzstan","KGZ",2021-08-16,887729,600784,285926,13.39,9.06,4.31
"14597","Kyrgyzstan","KGZ",2021-08-17,911632,610622,299834,13.75,9.21,4.52
"14598","Kyrgyzstan","KGZ",2021-08-18,932744,618384,312948,14.07,9.33,4.72
"14599","Kyrgyzstan","KGZ",2021-08-19,963766,627819,334370,14.54,9.47,5.04
"14600","Kyrgyzstan","KGZ",2021-08-20,981836,633235,346902,14.81,9.55,5.23
"14601","Kyrgyzstan","KGZ",2021-08-21,989905,635267,352916,14.93,9.58,5.32
"14602","Kyrgyzstan","KGZ",2021-08-22,1000277,638014,360447,15.09,9.63,5.44
"14603","Kyrgyzstan","KGZ",2021-08-23,1022084,644276,375905,15.42,9.72,5.67
"14604","Kyrgyzstan","KGZ",2021-08-25,1064235,658752,403364,16.06,9.94,6.09
"14605","Kyrgyzstan","KGZ",2021-08-26,1089812,668691,418848,16.44,10.09,6.32
"14606","Kyrgyzstan","KGZ",2021-08-27,1106146,674622,429172,16.69,10.18,6.47
"14607","Kyrgyzstan","KGZ",2021-08-28,1110423,676156,431907,16.75,10.2,6.52
"14608","Kyrgyzstan","KGZ",2021-08-29,1124350,680409,441427,16.96,10.27,6.66
"14609","Kyrgyzstan","KGZ",2021-08-30,1125963,680926,442499,16.99,10.27,6.68
"14610","Kyrgyzstan","KGZ",2021-08-31,1141442,685629,453130,17.22,10.34,6.84
"14611","Kyrgyzstan","KGZ",2021-09-01,1154363,690946,460598,17.42,10.42,6.95
"14612","Kyrgyzstan","KGZ",2021-09-02,1169143,696371,469782,17.64,10.51,7.09
"14613","Kyrgyzstan","KGZ",2021-09-03,1176307,698892,474366,17.75,10.54,7.16
"14614","Kyrgyzstan","KGZ",2021-09-04,1180407,700537,476780,17.81,10.57,7.19
"14615","Kyrgyzstan","KGZ",2021-09-05,1188137,703407,481593,17.93,10.61,7.27
"14616","Kyrgyzstan","KGZ",2021-09-06,1204086,710470,490322,18.17,10.72,7.4
"14617","Kyrgyzstan","KGZ",2021-09-07,1211784,714055,494364,18.28,10.77,7.46
"14618","Kyrgyzstan","KGZ",2021-09-09,1249067,731217,514203,18.84,11.03,7.76
"14619","Kyrgyzstan","KGZ",2021-09-10,1255900,734421,517815,18.95,11.08,7.81
"14620","Kyrgyzstan","KGZ",2021-09-11,1257442,735276,518500,18.97,11.09,7.82
"14621","Kyrgyzstan","KGZ",2021-09-12,1270320,740586,525926,19.16,11.17,7.93
"14622","Kyrgyzstan","KGZ",2021-09-13,1277536,743257,530448,19.27,11.21,8
"14623","Kyrgyzstan","KGZ",2021-09-14,1293759,749242,540454,19.52,11.3,8.15
"14624","Kyrgyzstan","KGZ",2021-09-15,1310873,756207,550410,19.78,11.41,8.3
"14625","Kyrgyzstan","KGZ",2021-09-16,1315525,757736,553491,19.85,11.43,8.35
"14626","Kyrgyzstan","KGZ",2021-09-17,1327177,762691,560146,20.02,11.51,8.45
"14627","Kyrgyzstan","KGZ",2021-09-18,1331001,764781,561853,20.08,11.54,8.48
"14628","Kyrgyzstan","KGZ",2021-09-19,1338921,768526,565989,20.2,11.59,8.54
"14629","Kyrgyzstan","KGZ",2021-09-20,1350457,774616,571416,20.37,11.69,8.62
"14630","Kyrgyzstan","KGZ",2021-09-21,1361717,780874,576364,20.54,11.78,8.7
"14631","Kyrgyzstan","KGZ",2021-09-22,1375815,788761,582500,20.76,11.9,8.79
"14632","Kyrgyzstan","KGZ",2021-09-23,1392427,798451,589382,21.01,12.05,8.89
"14633","Kyrgyzstan","KGZ",2021-09-24,1398986,801883,592459,21.11,12.1,8.94
"14634","Kyrgyzstan","KGZ",2021-09-25,1401008,803094,593266,21.14,12.12,8.95
"14635","Kyrgyzstan","KGZ",2021-09-26,1411946,808701,598510,21.3,12.2,9.03
"14636","Kyrgyzstan","KGZ",2021-09-27,1422970,813844,604331,21.47,12.28,9.12
"14637","Kyrgyzstan","KGZ",2021-09-28,1436823,820666,611281,21.68,12.38,9.22
"14638","Kyrgyzstan","KGZ",2021-09-29,1448417,826560,616944,21.85,12.47,9.31
"14639","Kyrgyzstan","KGZ",2021-09-30,1459330,832011,622326,22.02,12.55,9.39
"14640","Kyrgyzstan","KGZ",2021-10-01,1466222,835334,625868,22.12,12.6,9.44
"14641","Kyrgyzstan","KGZ",2021-10-02,1468307,836331,626952,22.15,12.62,9.46
"14642","Kyrgyzstan","KGZ",2021-10-03,1471891,837915,633059,22.21,12.64,9.55
"14643","Kyrgyzstan","KGZ",2021-10-04,1481916,843173,637740,22.36,12.72,9.62
"14644","Kyrgyzstan","KGZ",2021-10-05,1492885,849204,642588,22.52,12.81,9.69
"14645","Kyrgyzstan","KGZ",2021-10-06,1502331,854601,646554,22.67,12.89,9.75
"14646","Kyrgyzstan","KGZ",2021-10-07,1513833,861385,651176,22.84,13,9.82
"14647","Kyrgyzstan","KGZ",2021-10-08,1524280,867988,654983,23,13.1,9.88
"14648","Kyrgyzstan","KGZ",2021-10-09,1527504,870147,656041,23.05,13.13,9.9
"14649","Kyrgyzstan","KGZ",2021-10-10,1534397,873990,659063,23.15,13.19,9.94
"14650","Kyrgyzstan","KGZ",2021-10-11,1545233,880003,663856,23.31,13.28,10.02
"14651","Kyrgyzstan","KGZ",2021-10-12,1556599,886280,668881,23.48,13.37,10.09
"14652","Kyrgyzstan","KGZ",2021-10-13,1565476,890868,673105,23.62,13.44,10.15
"14653","Kyrgyzstan","KGZ",2021-10-14,1578215,897838,678770,23.81,13.55,10.24
"14654","Kyrgyzstan","KGZ",2021-10-15,1589664,904187,683762,23.98,13.64,10.32
"14655","Kyrgyzstan","KGZ",2021-10-16,1592816,906083,685013,24.03,13.67,10.33
"14656","Kyrgyzstan","KGZ",2021-10-17,1597895,908652,687496,24.11,13.71,10.37
"14657","Kyrgyzstan","KGZ",2021-10-18,1612242,916055,694374,24.32,13.82,10.48
"14658","Kyrgyzstan","KGZ",2021-10-19,1630706,926704,702130,24.6,13.98,10.59
"14659","Kyrgyzstan","KGZ",2021-10-20,1637317,930260,705161,24.7,14.03,10.64
"14660","Kyrgyzstan","KGZ",2021-10-21,1648169,936539,709695,24.87,14.13,10.71
"14661","Kyrgyzstan","KGZ",2021-10-22,1656272,941483,712861,24.99,14.2,10.75
"14662","Kyrgyzstan","KGZ",2021-10-23,1661058,944443,714684,25.06,14.25,10.78
"14663","Kyrgyzstan","KGZ",2021-10-24,1667139,947865,717333,25.15,14.3,10.82
"14664","Kyrgyzstan","KGZ",2021-10-25,1677709,953834,721857,25.31,14.39,10.89
"14665","Kyrgyzstan","KGZ",2021-10-26,1689000,959578,727325,25.48,14.48,10.97
"14666","Kyrgyzstan","KGZ",2021-10-27,1701405,965983,733235,25.67,14.57,11.06
"14667","Kyrgyzstan","KGZ",2021-10-28,1715814,971686,741708,25.89,14.66,11.19
"14668","Kyrgyzstan","KGZ",2021-10-29,1726706,976951,747206,26.05,14.74,11.27
"14669","Kyrgyzstan","KGZ",2021-10-30,1728970,978171,748241,26.08,14.76,11.29
"14670","Kyrgyzstan","KGZ",2021-10-31,1741064,983749,754624,26.27,14.84,11.38
"14671","Kyrgyzstan","KGZ",2021-11-01,1748032,987156,758105,26.37,14.89,11.44
"14672","Kyrgyzstan","KGZ",2021-11-02,1763182,994230,766044,26.6,15,11.56
"14673","Kyrgyzstan","KGZ",2021-11-03,1773825,999583,771259,26.76,15.08,11.64
"14674","Kyrgyzstan","KGZ",2021-11-04,1783376,1004619,775733,26.91,15.16,11.7
"14675","Kyrgyzstan","KGZ",2021-11-05,1796721,1011314,782306,27.11,15.26,11.8
"14676","Kyrgyzstan","KGZ",2021-11-06,1799656,1013023,783529,27.15,15.28,11.82
"14677","Kyrgyzstan","KGZ",2021-11-07,1802325,1014402,784804,27.19,15.3,11.84
"14678","Kyrgyzstan","KGZ",2021-11-08,1805684,1016027,786516,27.24,15.33,11.87
"14679","Kyrgyzstan","KGZ",2021-11-09,1814268,1019349,791656,27.37,15.38,11.94
"14680","Kyrgyzstan","KGZ",2021-11-10,1824110,1023628,797145,27.52,15.44,12.03
"14681","Kyrgyzstan","KGZ",2021-11-11,1843471,1032510,807353,27.81,15.58,12.18
"14682","Kyrgyzstan","KGZ",2021-11-12,1854174,1037598,812885,27.97,15.65,12.26
"14683","Kyrgyzstan","KGZ",2021-11-13,1855319,1038142,813479,27.99,15.66,12.27
"14684","Kyrgyzstan","KGZ",2021-11-14,1863966,1042048,818092,28.12,15.72,12.34
"14685","Kyrgyzstan","KGZ",2021-11-15,1875978,1047579,824488,28.3,15.8,12.44
"14686","Kyrgyzstan","KGZ",2021-11-16,1888577,1053547,830996,28.49,15.89,12.54
"14687","Kyrgyzstan","KGZ",2021-11-17,1900478,1059306,837060,28.67,15.98,12.63
"14688","Kyrgyzstan","KGZ",2021-11-18,1907574,1063125,840277,28.78,16.04,12.68
"14689","Kyrgyzstan","KGZ",2021-11-19,1920885,1070060,846540,28.98,16.14,12.77
"14690","Kyrgyzstan","KGZ",2021-11-20,1922780,1071066,847420,29.01,16.16,12.78
"14691","Kyrgyzstan","KGZ",2021-11-21,1934226,1076385,853367,29.18,16.24,12.87
"14692","Kyrgyzstan","KGZ",2021-11-22,1945695,1081645,859539,29.35,16.32,12.97
"14693","Kyrgyzstan","KGZ",2021-11-23,1958801,1088090,866084,29.55,16.42,13.07
"14694","Kyrgyzstan","KGZ",2021-11-24,1966408,1091411,870255,29.67,16.47,13.13
"14695","Kyrgyzstan","KGZ",2021-11-25,1981920,1098795,878229,29.9,16.58,13.25
"14696","Kyrgyzstan","KGZ",2021-11-26,1986976,1101015,880993,29.98,16.61,13.29
"14697","Kyrgyzstan","KGZ",2021-11-27,1991733,1103737,883003,30.05,16.65,13.32
"14698","Kyrgyzstan","KGZ",2021-11-29,2011747,1114927,891186,30.35,16.82,13.45
"14699","Kyrgyzstan","KGZ",2021-11-30,2021768,1120234,895200,30.5,16.9,13.51
"14700","Kyrgyzstan","KGZ",2021-12-01,2033611,1126276,900435,30.68,16.99,13.58
"14701","Kyrgyzstan","KGZ",2021-12-02,2043745,1131231,904839,30.83,17.07,13.65
"14702","Kyrgyzstan","KGZ",2021-12-03,2051501,1135054,908079,30.95,17.12,13.7
"14703","Kyrgyzstan","KGZ",2021-12-05,2056269,1137694,914026,31.02,17.16,13.79
"14704","Kyrgyzstan","KGZ",2021-12-06,2066076,1142019,918900,31.17,17.23,13.86
"14705","Kyrgyzstan","KGZ",2021-12-07,2074950,1146191,922951,31.3,17.29,13.92
"14706","Kyrgyzstan","KGZ",2021-12-08,2086909,1152114,928399,31.48,17.38,14.01
"14707","Kyrgyzstan","KGZ",2021-12-09,2092761,1154666,931230,31.57,17.42,14.05
"14708","Kyrgyzstan","KGZ",2021-12-10,2103942,1160051,936109,31.74,17.5,14.12
"14709","Kyrgyzstan","KGZ",2021-12-11,2105537,1160863,936814,31.77,17.51,14.13
"14710","Kyrgyzstan","KGZ",2021-12-12,2112639,1163928,940341,31.87,17.56,14.19
"14711","Kyrgyzstan","KGZ",2021-12-13,2125262,1169585,946238,32.06,17.65,14.28
"14712","Kyrgyzstan","KGZ",2021-12-14,2135383,1174065,950978,32.22,17.71,14.35
"14713","Laos","LAO",2021-04-14,135849,105568,30281,1.84,1.43,0.41
"14714","Laos","LAO",2021-04-19,137026,106105,30921,1.86,1.44,0.42
"14715","Laos","LAO",2021-04-21,151175,108501,42674,2.05,1.47,0.58
"14716","Laos","LAO",2021-04-22,156818,109706,47112,2.13,1.49,0.64
"14717","Laos","LAO",2021-04-24,179525,122310,57215,2.43,1.66,0.78
"14718","Laos","LAO",2021-04-25,183678,125363,58315,2.49,1.7,0.79
"14719","Laos","LAO",2021-04-26,184387,126072,58315,2.5,1.71,0.79
"14720","Laos","LAO",2021-05-10,488473,405200,83273,6.62,5.49,1.13
"14721","Laos","LAO",2021-05-14,563466,474983,88483,7.64,6.44,1.2
"14722","Laos","LAO",2021-05-15,582747,493481,89266,7.9,6.69,1.21
"14723","Laos","LAO",2021-05-17,623577,533172,90405,8.45,7.23,1.23
"14724","Laos","LAO",2021-05-18,634714,542132,92582,8.6,7.35,1.25
"14725","Laos","LAO",2021-05-19,649006,553612,95394,8.79,7.5,1.29
"14726","Laos","LAO",2021-05-20,669259,568233,101026,9.07,7.7,1.37
"14727","Laos","LAO",2021-05-21,690266,584532,105734,9.35,7.92,1.43
"14728","Laos","LAO",2021-05-22,728918,602669,126249,9.88,8.17,1.71
"14729","Laos","LAO",2021-05-23,728918,602669,126249,9.88,8.17,1.71
"14730","Laos","LAO",2021-05-26,750783,614566,136217,10.17,8.33,1.85
"14731","Laos","LAO",2021-05-31,865694,638377,227317,11.73,8.65,3.08
"14732","Laos","LAO",2021-06-01,902456,662521,239935,12.23,8.98,3.25
"14733","Laos","LAO",2021-06-02,914014,664661,249353,12.39,9.01,3.38
"14734","Laos","LAO",2021-06-03,933505,667657,265848,12.65,9.05,3.6
"14735","Laos","LAO",2021-06-04,957785,674311,283474,12.98,9.14,3.84
"14736","Laos","LAO",2021-06-05,982253,679729,302524,13.31,9.21,4.1
"14737","Laos","LAO",2021-06-06,993659,683354,310305,13.47,9.26,4.21
"14738","Laos","LAO",2021-06-07,1000196,686794,313402,13.55,9.31,4.25
"14739","Laos","LAO",2021-06-08,1017620,691381,326239,13.79,9.37,4.42
"14740","Laos","LAO",2021-06-09,1034588,694374,340214,14.02,9.41,4.61
"14741","Laos","LAO",2021-06-10,1054356,698503,355853,14.29,9.47,4.82
"14742","Laos","LAO",2021-06-11,1079903,708652,371251,14.63,9.6,5.03
"14743","Laos","LAO",2021-06-12,1098714,712793,385921,14.89,9.66,5.23
"14744","Laos","LAO",2021-06-13,1108388,713709,394679,15.02,9.67,5.35
"14745","Laos","LAO",2021-06-14,1110856,713818,397038,15.05,9.67,5.38
"14746","Laos","LAO",2021-06-15,1122128,717648,404480,15.21,9.73,5.48
"14747","Laos","LAO",2021-06-16,1134347,719562,414785,15.37,9.75,5.62
"14748","Laos","LAO",2021-06-17,1134347,719562,414785,15.37,9.75,5.62
"14749","Laos","LAO",2021-06-18,1183137,742607,440530,16.03,10.06,5.97
"14750","Laos","LAO",2021-06-19,1208878,753750,455128,16.38,10.21,6.17
"14751","Laos","LAO",2021-06-21,1242184,780552,461632,16.83,10.58,6.26
"14752","Laos","LAO",2021-06-22,1268627,798257,470370,17.19,10.82,6.37
"14753","Laos","LAO",2021-06-24,1348259,853782,494477,18.27,11.57,6.7
"14754","Laos","LAO",2021-06-25,1382009,869006,513003,18.73,11.78,6.95
"14755","Laos","LAO",2021-06-26,1408531,884428,524103,19.09,11.99,7.1
"14756","Laos","LAO",2021-06-28,1416267,886238,530029,19.19,12.01,7.18
"14757","Laos","LAO",2021-07-04,1530667,942835,587832,20.74,12.78,7.97
"14758","Laos","LAO",2021-07-05,1537511,947702,589809,20.84,12.84,7.99
"14759","Laos","LAO",2021-07-06,1552182,956535,595647,21.03,12.96,8.07
"14760","Laos","LAO",2021-07-09,1648060,1015262,632798,22.33,13.76,8.58
"14761","Laos","LAO",2021-07-11,1666793,1025248,641545,22.59,13.89,8.69
"14762","Laos","LAO",2021-07-14,1708981,1038254,670727,23.16,14.07,9.09
"14763","Laos","LAO",2021-07-31,2050711,1179668,988156,27.79,15.99,13.39
"14764","Laos","LAO",2021-08-20,3044669,2060418,1644691,41.26,27.92,22.29
"14765","Laos","LAO",2021-08-21,3707109,2060418,1646691,50.24,27.92,22.31
"14766","Laos","LAO",2021-08-22,3774074,2109937,1664137,51.14,28.59,22.55
"14767","Laos","LAO",2021-08-23,3799078,2131014,1668064,51.48,28.88,22.6
